Updated On,Merchant id,Merchant Name,averageConversionRate,averageCommission,logo,has_logo,category_id,category_name,domain_id,domain_name,country
2013-10-14T00:02:00+01:00,8546,Life and Looks,1.49%,3.84%,http://s.skimresources.com/logos/8546.jpg,false,37,health & beauty,3562,lifeandlooks.com,united kingdom
2013-10-14T00:02:00+01:00,11452,BikeBandit.com,1.96%,3.75%,http://s.skimresources.com/logos/11452.jpg,false,13,consumer electronics;mp3 players & accessories,6159,bikebandit.com,united states
2013-10-14T00:02:00+01:00,42143,Pixmania DE,0.46%,3.74%,http://s.skimresources.com/logos/42143.jpg,false,8,consumer electronics,41596,pixmania.de,germany
2013-10-14T00:02:00+01:00,27051,Zavvi,3.23%,3.56%,http://s.skimresources.com/logos/27051.jpg,false,47,"music, mp3 & movies ",24580,zavvi.co.uk,united kingdom
2013-10-14T00:02:00+01:00,9911,Sony Canada,0.14%,3.5%,http://s.skimresources.com/logos/9911.jpg,false,8,consumer electronics,4159,sonystyle.ca,canada
2013-10-14T00:02:00+01:00,21582,MPX,1.72%,3.5%,http://s.skimresources.com/logos/21582.jpg,false,7,computers & software,18806,mpx.no,norway
2013-10-14T00:02:00+01:00,30162,Ideal World,4.07%,3.47%,http://s.skimresources.com/logos/30162.jpg,false,8,consumer electronics,28257,idealworld.tv,united kingdom
2013-10-14T00:02:00+01:00,51196,Pixmania,0.2%,3.47%,http://s.skimresources.com/logos/51196.jpg,false,8,consumer electronics,53031,pixmania.com,international
2013-10-14T00:02:00+01:00,8145,Boots Kitchen Appliances,10.15%,3.25%,http://s.skimresources.com/logos/8145.jpg,false,8,consumer electronics,3160,bootskitchenappliances.com,united kingdom
2013-10-14T00:02:00+01:00,29710,OTTO DE,0%,3.23%,http://s.skimresources.com/logos/29710.jpg,false,8,consumer electronics,27809,otto.de,germany
2013-10-14T00:02:00+01:00,39149,Cdiscount Performance,1.7%,3.17%,http://s.skimresources.com/logos/39149.jpg,false,15,department stores,38519,cdiscount.com,
2013-10-14T00:02:00+01:00,51166,Mundoelectro,0.62%,3.07%,http://s.skimresources.com/logos/51166.jpg,false,8,consumer electronics,53002,mundoelectro.com,spain
2013-10-14T00:02:00+01:00,9983,Abe's of Maine,1.08%,3.03%,http://s.skimresources.com/logos/9983.jpg,false,8,consumer electronics,4198,abesofmaine.com,united states
2013-10-14T00:02:00+01:00,11370,Staples,0.74%,3.03%,http://s.skimresources.com/logos/11370.jpg,false,48,office supplies & stationary,5086,staples.com,united states
2013-10-14T00:02:00+01:00,1672,Halfords,4.18%,3%,http://s.skimresources.com/logos/1672.jpg,false,40,home & garden,1471,halfords.com,united kingdom
2013-10-14T00:02:00+01:00,8063,Pixmania,0.04%,3%,http://s.skimresources.com/logos/8063.jpg,false,8,consumer electronics,3078,pixmania.com,united kingdom
2013-10-14T00:02:00+01:00,8065,Appliance City,0.38%,3%,http://s.skimresources.com/logos/8065.jpg,false,40,home & garden,3080,appliancecity.co.uk,united kingdom
2013-10-14T00:02:00+01:00,8081,TV Cables,0.59%,3%,http://s.skimresources.com/logos/8081.jpg,false,8,consumer electronics,3096,tvcables.co.uk,united kingdom
2013-10-14T00:02:00+01:00,9881,PCM Affiliate Advantage Network,0.3%,3%,http://s.skimresources.com/logos/9881.jpg,false,8,consumer electronics,4135,pcmall.com,united states
2013-10-14T00:02:00+01:00,9964,Secondipity,0.41%,3%,http://s.skimresources.com/logos/9964.jpg,false,8,consumer electronics,4186,dyscern.com,united states
2013-10-14T00:02:00+01:00,29293,NetOnNet SE,0.5%,3%,http://s.skimresources.com/logos/29293.jpg,false,8,consumer electronics,27392,netonnet.se,sweden
2013-10-14T00:02:00+01:00,29732,HSE24,0.17%,3%,http://s.skimresources.com/logos/29732.jpg,false,18,fashion & accessories,27831,hse24.de,germany
2013-10-14T00:02:00+01:00,37775,Gearxs.com,3.78%,3%,http://s.skimresources.com/logos/37775.jpg,false,7,computers & software,37038,gearxs.com,united states
2013-10-14T00:02:00+01:00,39055,Hi-Spek,0.4%,3%,http://s.skimresources.com/logos/39055.jpg,false,8,consumer electronics,38418,hispek.com,united kingdom
2013-10-14T00:02:00+01:00,40015,Bose,0.03%,3%,http://s.skimresources.com/logos/40015.jpg,false,8,consumer electronics,39464,bose.co.uk,united kingdom
2013-10-14T00:02:00+01:00,42211,arktis.de,3.54%,3%,http://s.skimresources.com/logos/42211.jpg,false,8,consumer electronics,41663,arktis.de,germany
2013-10-14T00:02:00+01:00,92724,Sears Outlet,0.78%,3%,http://s.skimresources.com/logos/92724.jpg,false,8,consumer electronics,106437,searsoutlet.com,united states
2013-10-14T00:02:00+01:00,8216,Simply Electricals,0.44%,2.75%,http://s.skimresources.com/logos/8216.jpg,false,8,consumer electronics,3231,diysupply.co.uk,united kingdom
2013-10-14T00:02:00+01:00,1433,Misco,0.23%,2.5%,http://s.skimresources.com/logos/1433.jpg,false,7,computers & software,1232,misco.co.uk,united kingdom
2013-10-14T00:02:00+01:00,17174,1staudiovisual,0.3%,2.5%,http://s.skimresources.com/logos/17174.jpg,false,8,consumer electronics,7382,1staudiovisual.co.uk,united kingdom
2013-10-14T00:02:00+01:00,43230,Pixmania BE,0.53%,2.5%,http://s.skimresources.com/logos/43230.jpg,false,8,consumer electronics,42704,pixmania.com,international
2013-10-14T00:02:00+01:00,49822,Hughes Direct,0.41%,2.5%,http://s.skimresources.com/logos/49822.jpg,false,8,consumer electronics,50122,hughesdirect.co.uk,united kingdom
2013-10-14T00:02:00+01:00,8470,Co-op Electrical Shop,0.74%,2.45%,http://s.skimresources.com/logos/8470.jpg,false,8,consumer electronics,3486,coopelectricalshop.co.uk,united kingdom
2013-10-14T00:02:00+01:00,8334,Simply Games Ltd,3.1%,2.38%,http://s.skimresources.com/logos/8334.jpg,false,32,games - pc & video,3349,simplygames.com,united kingdom
2013-10-14T00:02:00+01:00,49203,BT Business Direct,3.67%,2.38%,http://s.skimresources.com/logos/49203.jpg,false,8,consumer electronics,49415,businessdirect.bt.com,united kingdom
2013-10-14T00:02:00+01:00,8174,Appliance Deals,2.22%,2.36%,http://s.skimresources.com/logos/8174.jpg,false,40,home & garden,3189,appliancedeals.co.uk,united kingdom
2013-10-14T00:02:00+01:00,46591,Digital Etc.,4.15%,2.25%,http://s.skimresources.com/logos/46591.jpg,false,8,consumer electronics,46475,digitaletc.com,united states
2013-10-14T00:02:00+01:00,29056,RueDuCommerce,0.38%,2.09%,http://s.skimresources.com/logos/29056.jpg,false,8,consumer electronics,27155,rueducommerce.fr,france
2013-10-14T00:02:00+01:00,38948,BJs Wholesale Club,0.33%,2.06%,http://s.skimresources.com/logos/38948.jpg,false,8,consumer electronics,38299,bjs.com,united states
2013-10-14T00:02:00+01:00,17443,Wex Photographic,0.35%,2.04%,http://s.skimresources.com/logos/17443.jpg,false,8,consumer electronics,8768,warehouseexpress.com,united kingdom
2013-10-14T00:02:00+01:00,8104,Electricshopping.com,0.45%,2%,http://s.skimresources.com/logos/8104.jpg,false,37,health & beauty,3119,electricshopping.com,united kingdom
2013-10-14T00:02:00+01:00,8142,Laptops Direct,0.49%,2%,http://s.skimresources.com/logos/8142.jpg,false,8,consumer electronics,3157,laptopsdirect.co.uk,united kingdom
2013-10-14T00:02:00+01:00,8304,directtvs,0.51%,2%,http://s.skimresources.com/logos/8304.jpg,false,8,consumer electronics,3319,directtvs.co.uk,united kingdom
2013-10-14T00:02:00+01:00,8409,Appliances Online,0.94%,2%,http://s.skimresources.com/logos/8409.jpg,false,45,home & garden;home appliances,5959,appliancesonline.co.uk,united kingdom
2013-10-14T00:02:00+01:00,8471,Electrical123,0.31%,2%,http://s.skimresources.com/logos/8471.jpg,false,8,consumer electronics,3487,electrical123.com,united kingdom
2013-10-14T00:02:00+01:00,8508,Appliances Direct,0.07%,2%,http://s.skimresources.com/logos/8508.jpg,false,40,home & garden,3524,appliancesdirect.co.uk,united kingdom
2013-10-14T00:02:00+01:00,11457,AutoAnything,1.98%,2%,http://s.skimresources.com/logos/11457.jpg,false,13,consumer electronics;mp3 players & accessories,5144,autoanything.com,united states
2013-10-14T00:02:00+01:00,17318,Electrical Experience,1.01%,2%,http://s.skimresources.com/logos/17318.jpg,false,8,consumer electronics,8648,electricalexperience.co.uk,united kingdom
2013-10-14T00:02:00+01:00,27073,SuperBiiz,0.22%,2%,http://s.skimresources.com/logos/27073.jpg,false,7,computers & software,25104,ewiz.com,united states
2013-10-14T00:02:00+01:00,41861,Super Warehouse Affiliate Program,1.2%,2%,http://s.skimresources.com/logos/41861.jpg,false,8,consumer electronics,41317,superwarehouse.com,united states
2013-10-14T00:02:00+01:00,49202,Dabs.com,0.15%,2%,http://s.skimresources.com/logos/49202.jpg,false,8,consumer electronics,49414,dabs.com,united kingdom
2013-10-14T00:02:00+01:00,49456,HW1,0.49%,2%,http://s.skimresources.com/logos/49456.jpg,false,8,consumer electronics,49694,hw1.it,italy
2013-10-14T00:02:00+01:00,9963,Dell Home &amp;amp; Home Office,0.02%,1.5%,http://s.skimresources.com/logos/9963.jpg,false,8,consumer electronics,33788,accessories.us.dell.com,united states
2013-10-14T00:02:00+01:00,11048,DatingDirect.com,3.26%,66.5%,http://s.skimresources.com/logos/11048.gif,true,14,dating,6135,datingdirect.com,united kingdom
2013-10-14T00:02:00+01:00,11042,PerfectMatch.com,0,0,http://s.skimresources.com/logos/11042.gif,true,14,dating,4881,perfectmatch.com,united states
2013-10-14T00:02:00+01:00,11046,Match.com,0,0,http://s.skimresources.com/logos/11046.gif,true,14,dating,4883,uk.match.com,united kingdom
2013-10-14T00:02:00+01:00,11035,eharmony.com,0.07%,65%,http://s.skimresources.com/logos/11035.jpg,false,14,dating,4875,eharmony.com,united states
2013-10-14T00:02:00+01:00,20157,WebsiteBroker Inc.,0.33%,40%,http://s.skimresources.com/logos/20157.jpg,false,17,education & careers,12101,websitebroker.com,united states
2013-10-14T00:02:00+01:00,1251,Lovestruck.com,16.73%,35%,http://s.skimresources.com/logos/1251.jpg,false,14,dating,60672,lovestruck.com,united kingdom
2013-10-14T00:02:00+01:00,30823,Amazon DE,10.73%,7.13%,http://s.skimresources.com/logos/30823.jpg,false,1,mature & adult,28970,amazon.de,germany
2013-10-14T00:02:00+01:00,1252,Single Solution,0,0,http://s.skimresources.com/logos/1252.jpg,false,14,dating,60827,singlesolution.com,united kingdom
2013-10-14T00:02:00+01:00,1253,SlowDating.com,0,0,http://s.skimresources.com/logos/1253.jpg,false,14,dating,60832,slowdating.com,united kingdom
2013-10-14T00:02:00+01:00,8594,eHarmony,4.18%,4.56 / Lead,http://s.skimresources.com/logos/8594.jpg,false,14,dating,3612,eharmony.co.uk,united kingdom
2013-10-14T00:02:00+01:00,11037,Spark Networks,0,0,http://s.skimresources.com/logos/11037.jpg,false,14,dating,4877,christianmingle.com,united states
2013-10-14T00:02:00+01:00,11038,Mingles.com - Online Matchmaking,0,0,http://s.skimresources.com/logos/11038.jpg,false,14,dating,4878,mingles.com,united states
2013-10-14T00:02:00+01:00,11050,ChristianCafe.com,0,0,http://s.skimresources.com/logos/11050.jpg,false,14,dating,4885,christiancafe.com,united states
2013-10-14T00:02:00+01:00,11051,Meetic France,0.83%,4.59 / Lead,http://s.skimresources.com/logos/11051.jpg,false,14,dating,4886,meetic.fr,france
2013-10-14T00:02:00+01:00,11054,Meetic Italy,0,0,http://s.skimresources.com/logos/11054.jpg,false,14,dating,4889,meetic.it,italy
2013-10-14T00:02:00+01:00,11072,Meetic Netherlands,0,0,http://s.skimresources.com/logos/11072.jpg,false,14,dating,4896,lexa.nl,france
2013-10-14T00:02:00+01:00,11074,"PARSHIP - find someone, find the love of your life",0,0,http://s.skimresources.com/logos/11074.jpg,false,14,dating,9061,parship.co.uk,germany
2013-10-14T00:02:00+01:00,11080,Lavalife,1.87%,2.71 / Lead,http://s.skimresources.com/logos/11080.jpg,false,14,dating,4900,join.lavalife.com,canada
2013-10-14T00:02:00+01:00,13113,AnastasiaWeb,0,0,http://s.skimresources.com/logos/13113.jpg,false,14,dating,6880,anastasia-international.com,united states
2013-10-14T00:02:00+01:00,16995,Click&amp;amp;Flirt (AdultDate365),0,0,http://s.skimresources.com/logos/16995.jpg,false,14,dating,60433,clickandflirt.com,united kingdom
2013-10-14T00:02:00+01:00,17938,Avalanche LLC,0,0,http://s.skimresources.com/logos/17938.jpg,false,14,dating,12948,matchmaker.com,united states
2013-10-14T00:02:00+01:00,18467,EliteMate.com,0,0,http://s.skimresources.com/logos/18467.jpg,false,14,dating,10411,elitemate.com,united states
2013-10-14T00:02:00+01:00,19073,LookBetterOnline.com,0,0,http://s.skimresources.com/logos/19073.jpg,false,14,dating,11017,lookbetteronline.com,united states
2013-10-14T00:02:00+01:00,19708,"JED Distributors, Llc.",0,0,http://s.skimresources.com/logos/19708.jpg,false,1,mature & adult,11652,simply4lovers.com,united states
2013-10-14T00:02:00+01:00,20093,Vibralogix Ltd,0,0,http://s.skimresources.com/logos/20093.jpg,false,17,education & careers,12037,vibralogix.com,united states
2013-10-14T00:02:00+01:00,20158,websitesin5.com,0,0,http://s.skimresources.com/logos/20158.jpg,false,17,education & careers,12102,websitesin5.com,united states
2013-10-14T00:02:00+01:00,21621,be2 Norway,0,0,http://s.skimresources.com/logos/21621.jpg,false,14,dating,18845,be2.no,norway
2013-10-14T00:02:00+01:00,23137,Love And Friends,7.65%,1 / Lead,http://s.skimresources.com/logos/23137.jpg,false,14,dating,20371,loveandfriends.com,united kingdom
2013-10-14T00:02:00+01:00,23967,Latinwomensite,0,0,http://s.skimresources.com/logos/23967.jpg,false,14,dating,21341,amolatino.com,united states
2013-10-14T00:02:00+01:00,27120,Elitemate Uk,0,0,http://s.skimresources.com/logos/27120.jpg,false,14,dating,24932,elitemate.com,united kingdom
2013-10-14T00:02:00+01:00,27121,Elitemate Us,0,0,http://s.skimresources.com/logos/27121.jpg,false,14,dating,24933,elitemate.com,united states
2013-10-14T00:02:00+01:00,27914,edarling DE,0,0,http://s.skimresources.com/logos/27914.jpg,false,14,dating,26014,edarling.de,germany
2013-10-14T00:02:00+01:00,27935,Be2 BR,0,0,http://s.skimresources.com/logos/27935.jpg,false,14,dating,26035,be2.com.br,brazil
2013-10-14T00:02:00+01:00,27937,Be2 CZ,0,0,http://s.skimresources.com/logos/27937.jpg,false,14,dating,26037,be2.cz,czech republic
2013-10-14T00:02:00+01:00,28612,Relatieplanet NL,0,0,http://s.skimresources.com/logos/28612.jpg,false,14,dating,26712,relatieplanet.nl,netherlands
2013-10-14T00:02:00+01:00,28699,Neu.de,1.04%,2.57 / Lead,http://s.skimresources.com/logos/28699.jpg,false,14,dating,26799,neu.de,germany
2013-10-14T00:02:00+01:00,29083,Be2 NL,0,0,http://s.skimresources.com/logos/29083.jpg,false,14,dating,27182,be2.nl,netherlands
2013-10-14T00:02:00+01:00,29230,Meetic ES,0,0,http://s.skimresources.com/logos/29230.jpg,false,14,dating,27329,meetic.es,spain
2013-10-14T00:02:00+01:00,29387,PARSHIP.at,0,0,http://s.skimresources.com/logos/29387.jpg,false,14,dating,27486,parship.at,austria
2013-10-14T00:02:00+01:00,35170,Amazon FR,4.15%,0.72 / Lead,http://s.skimresources.com/logos/35170.jpg,false,1,mature & adult,33261,amazon.fr,france
2013-10-14T00:02:00+01:00,35889,Orient Brides,0,0,http://s.skimresources.com/logos/35889.jpg,false,14,dating,34294,orientbrides.com,united states
2013-10-14T00:02:00+01:00,37646,Match Affinity,0,0,http://s.skimresources.com/logos/37646.jpg,false,14,dating,36901,matchaffinity.co.uk,united kingdom
2013-10-14T00:02:00+01:00,41276,Cheekyflirt.com,0,0,http://s.skimresources.com/logos/41276.jpg,false,14,dating,40729,cheekyflirt.com,united kingdom
2013-10-14T00:02:00+01:00,43208,Meetic BE,0,0,http://s.skimresources.com/logos/43208.jpg,false,14,dating,42682,meetic.be,belgium
2013-10-14T00:02:00+01:00,48368,benaughty,0,0,http://s.skimresources.com/logos/48368.jpg,false,618,"Dating, Life & Relationships",60376,benaughty.com,united kingdom
2013-10-14T00:02:00+01:00,48369,Cupid,0,0,http://s.skimresources.com/logos/48369.jpg,false,618,"Dating, Life & Relationships",60464,cupid.com,united kingdom
2013-10-14T00:02:00+01:00,51283,Edarling SE,0,0,http://s.skimresources.com/logos/51283.jpg,false,618,"Dating, Life & Relationships",53566,edarling.se,sweden
2013-10-14T00:02:00+01:00,51371,Shake my World,0,0,http://s.skimresources.com/logos/51371.jpg,false,618,"Dating, Life & Relationships",53201,shakemyworld.com,sweden
2013-10-14T00:02:00+01:00,68080,Affaire.com,0.12%,0,http://s.skimresources.com/logos/68080.jpg,false,1,mature & adult,68134,affaire.com,germany
2013-10-14T00:02:00+01:00,68133,Blinddateclub,0,0,http://s.skimresources.com/logos/68133.jpg,false,14,dating,68187,blinddateclub.de,germany
2013-10-14T00:02:00+01:00,68182,Datinghaus,0,0,http://s.skimresources.com/logos/68182.jpg,false,14,dating,68236,datinghaus.com,germany
2013-10-14T00:02:00+01:00,68205,Direct-Date Seitensprung,0,0,http://s.skimresources.com/logos/68205.jpg,false,14,dating,68259,direct-date.de,germany
2013-10-14T00:02:00+01:00,68239,Erotic Lounge,0,0,http://s.skimresources.com/logos/68239.jpg,false,1,mature & adult,68293,erotic-lounge.com,germany
2013-10-14T00:02:00+01:00,68268,Flirtfair,0,0,http://s.skimresources.com/logos/68268.jpg,false,14,dating,68322,flirtfair.de,germany
2013-10-14T00:02:00+01:00,68488,Partner25,0,0,http://s.skimresources.com/logos/68488.jpg,false,14,dating,68542,partner25.de,germany
2013-10-14T00:02:00+01:00,68542,S-Partnerclub,0,0,http://s.skimresources.com/logos/68542.jpg,false,14,dating,68596,s-partnerclub.de,germany
2013-10-14T00:02:00+01:00,68565,Sexpartnerclub Lead,0,0,http://s.skimresources.com/logos/68565.jpg,false,1,mature & adult,68619,sexpartnerclub.de,germany
2013-10-14T00:02:00+01:00,68566,Sexpartnerclub.de,0,0,http://s.skimresources.com/logos/68566.jpg,false,1,mature & adult,68620,sexpartnerclub.de,germany
2013-10-14T00:02:00+01:00,8188,John Lewis,2.75%,3.55%,http://s.skimresources.com/logos/8188.png,true,40,home & garden,3203,johnlewis.com,united kingdom
2013-10-14T00:02:00+01:00,50590,very.co.uk,1.67%,7.27%,http://s.skimresources.com/logos/50590.gif,true,15,department stores,50967,very.co.uk,united kingdom
2013-10-14T00:02:00+01:00,35930,Neiman Marcus,2.74%,10.02%,http://s.skimresources.com/logos/35930.gif,true,15,department stores,34230,neimanmarcus.com,
2013-10-14T00:02:00+01:00,69037,Selfridges,0.29%,7.42%,http://s.skimresources.com/logos/69037.jpeg,true,15,department stores,74834,selfridges.com,united kingdom
2013-10-14T00:02:00+01:00,46526,Asda George,2.74%,8.24%,http://s.skimresources.com/logos/46526_George.jpg,true,15,department stores,122798,direct.asda.comgeorge,united kingdom
2013-10-14T00:02:00+01:00,48960,House of Fraser,0.52%,4.86%,http://s.skimresources.com/logos/48960.jpeg,true,15,department stores,49030,houseoffraser.co.uk,united kingdom
2013-10-14T00:02:00+01:00,35635,Matalan,2.09%,7.5%,http://s.skimresources.com/logos/35635.jpeg,true,18,fashion & accessories,34124,matalan.co.uk,united kingdom
2013-10-14T00:02:00+01:00,29077,PriceMinister FR,1.77%,50.07%,http://s.skimresources.com/logos/29077_Priceminister.png,true,15,department stores,27176,priceminister.com,france
2013-10-14T00:02:00+01:00,1580,The Body Shop,1.49%,10.85%,http://s.skimresources.com/logos/1580.gif,true,37,health & beauty,1379,thebodyshop.co.uk,united kingdom
2013-10-14T00:02:00+01:00,50594,Isme,2.82%,7.64%,http://s.skimresources.com/logos/50594_Isme.png,true,15,department stores,50971,isme.com,united kingdom
2013-10-14T00:02:00+01:00,17544,Saks Fifth Avenue,0.38%,7.1%,http://s.skimresources.com/logos/17544.gif,true,15,department stores,25402,saksfifthavenue.com,
2013-10-14T00:02:00+01:00,77436,Loehmann's,0.95%,7%,http://s.skimresources.com/logos/77436.gif,true,18,fashion & accessories,86458,loehmanns.com,united states
2013-10-14T00:02:00+01:00,1576,Tesco.com,2.7%,4.54%,http://s.skimresources.com/logos/1576_Tesco.jpg,true,2,"arts, crafts & hobbies",1375,tesco.com,united kingdom
2013-10-14T00:02:00+01:00,10940,Laura Ashley,0.77%,4.5%,http://s.skimresources.com/logos/10940_Laura Ashley.gif,true,15,department stores,6121,lauraashley.com,united kingdom
2013-10-14T00:02:00+01:00,91166,Sears,2.1%,4.03%,http://s.skimresources.com/logos/91166_Sears.gif,true,8,consumer electronics,104706,sears.com,
2013-10-14T00:02:00+01:00,49697,JCPenney,6.34%,4%,http://s.skimresources.com/logos/49697_JCPenney.jpg,true,15,department stores,49935,jcpenney.com,united states
2013-10-14T00:02:00+01:00,91168,Kmart,1.44%,4%,http://s.skimresources.com/logos/91168_Kmart.gif,true,8,consumer electronics,104708,kmart.com,
2013-10-14T00:02:00+01:00,50589,Littlewoods,2.31%,3.98%,http://s.skimresources.com/logos/50589_Littlewoods.png,true,15,department stores,50966,littlewoods.com,united kingdom
2013-10-14T00:02:00+01:00,46525,Asda Direct,2.58%,3.89%,http://s.skimresources.com/logos/46525_ASDA.png,true,15,department stores,46403,direct.asda.com,united kingdom
2013-10-14T00:02:00+01:00,17562,Debenhams,2.02%,3.79%,http://s.skimresources.com/logos/17562.gif,true,18,fashion & accessories,8866,debenhams.com,united kingdom
2013-10-14T00:02:00+01:00,12202,argos.co.uk,0.19%,3%,http://s.skimresources.com/logos/12202_Argos.gif,true,8,consumer electronics,5611,argos.co.uk,united kingdom
2013-10-14T00:02:00+01:00,8349,Currys,0.71%,2.24%,http://s.skimresources.com/logos/8349_Currys.png,true,7,computers & software,3364,currys.co.uk,united kingdom
2013-10-14T00:02:00+01:00,12679,Amazon UK,5.44%,2.97 / Lead,http://s.skimresources.com/logos/12679_Amazon.jpg,true,2,"arts, crafts & hobbies",6310,amazon.co.uk,united kingdom
2013-10-14T00:02:00+01:00,35928,Bergdorf Goodman (Neiman Marcus),0,0,http://s.skimresources.com/logos/35928_Bergdorf Goodman.gif,true,15,department stores,163497,bergdorfgoodman.com,
2013-10-14T00:02:00+01:00,141583,Target,0,0,http://s.skimresources.com/logos/141583_Target.jpeg,true,15,department stores,165684,target.com,
2013-10-14T00:02:00+01:00,145060,Kohls Department Stores Inc,0,0,http://s.skimresources.com/logos/145060_Kohls.png,true,8,consumer electronics,169706,kohls.com,
2013-10-14T00:02:00+01:00,20157,WebsiteBroker Inc.,0.33%,40%,http://s.skimresources.com/logos/20157.jpg,false,17,education & careers,12101,websitebroker.com,united states
2013-10-14T00:02:00+01:00,1583,Daily.co.uk,0.63%,20%,http://s.skimresources.com/logos/1583.jpg,false,7,computers & software,1382,daily.co.uk,united kingdom
2013-10-14T00:02:00+01:00,37483,Light In The Box - Us,1.13%,13%,http://s.skimresources.com/logos/37483.jpg,false,15,department stores,36711,lightinthebox.com,international
2013-10-14T00:02:00+01:00,24468,Sunbeam Family of Products (Jarden Consumer Solutions),1.29%,10.8%,http://s.skimresources.com/logos/24468.jpg,false,45,home & garden;home appliances,21918,jardencs.com,united states
2013-10-14T00:02:00+01:00,1547,CalendarClub,2.03%,10.02%,http://s.skimresources.com/logos/1547.jpg,false,15,department stores,1346,calendarclub.co.uk,united kingdom
2013-10-14T00:02:00+01:00,1748,Lensway,0.37%,10.01%,http://s.skimresources.com/logos/1748.jpg,false,37,health & beauty,1527,lensway.com,united kingdom
2013-10-14T00:02:00+01:00,38728,Light In The Box - Fr,0.69%,9.71%,http://s.skimresources.com/logos/38728.jpg,false,15,department stores,38070,lightinthebox.com,france
2013-10-14T00:02:00+01:00,51286,Ellos Sverige,0.53%,9.7%,http://s.skimresources.com/logos/51286.jpg,false,15,department stores,53117,ellos.se,sweden
2013-10-14T00:02:00+01:00,39340,"Collections Etc., Inc.",0.12%,8%,http://s.skimresources.com/logos/39340.jpg,false,2,"arts, crafts & hobbies",38702,collectionsetc.com,united states
2013-10-14T00:02:00+01:00,36104,Ellos Norge,0.95%,7.51%,http://s.skimresources.com/logos/36104.jpg,false,18,fashion & accessories,34749,ellos.no,norway
2013-10-14T00:02:00+01:00,1502,Promod UK,1.48%,7.5%,http://s.skimresources.com/logos/1502.jpg,false,18,fashion & accessories,1301,promod.co.uk,united kingdom
2013-10-14T00:02:00+01:00,30823,Amazon DE,10.73%,7.13%,http://s.skimresources.com/logos/30823.jpg,false,1,mature & adult,28970,amazon.de,germany
2013-10-14T00:02:00+01:00,1515,Bonprix UK,0.06%,7%,http://s.skimresources.com/logos/1515.jpg,false,40,home & garden,1314,bonprix.co.uk,united kingdom
2013-10-14T00:02:00+01:00,1495,Artigiano,5.41%,6.4%,http://s.skimresources.com/logos/1495.jpg,false,18,fashion & accessories,1294,artigiano.co.uk,united kingdom
2013-10-14T00:02:00+01:00,42411,"Promo Direct, Inc.",0.69%,6%,http://s.skimresources.com/logos/42411.jpg,false,611,"Deals, Coupons & Price Comparison",41862,promodirect.com,united states
2013-10-14T00:02:00+01:00,1575,Creative Labs,0.07%,5%,http://s.skimresources.com/logos/1575.jpg,false,7,computers & software,1374,uk.europe.creative.com,united kingdom
2013-10-14T00:02:00+01:00,1739,Lands End Affiliate Program,2.49%,5%,http://s.skimresources.com/logos/1739.jpg,false,18,fashion & accessories,1526,landsend.co.uk,united kingdom
2013-10-14T00:02:00+01:00,8428,Bhs,1.86%,5%,http://s.skimresources.com/logos/8428.jpg,false,22,fashion & accessories;lingerie & sleepwear,3443,bhs.co.uk,united kingdom
2013-10-14T00:02:00+01:00,10946,Spreadshirt Designer - US,0.37%,5%,http://s.skimresources.com/logos/10946.jpg,false,15,department stores,4836,spreadshirt.com,united states
2013-10-14T00:02:00+01:00,63073,Liberty London,0.38%,5%,http://s.skimresources.com/logos/63073.jpg,false,15,department stores,62525,liberty.co.uk,united kingdom
2013-10-14T00:02:00+01:00,92434,Lord &amp;amp; Taylor Affiliate Program,0.34%,5%,http://s.skimresources.com/logos/92434.jpg,false,18,fashion & accessories,106135,lordandtaylor.com,
2013-10-14T00:02:00+01:00,12280,Meijer,1.15%,4.08%,http://s.skimresources.com/logos/12280.jpg,false,15,department stores,5651,meijer.com,international
2013-10-14T00:02:00+01:00,1460,newitts.com,2.23%,4%,http://s.skimresources.com/logos/1460.jpg,false,18,fashion & accessories,1259,newitts.com,united kingdom
2013-10-14T00:02:00+01:00,1680,Hewlett-Packard (GB),0.11%,4%,http://s.skimresources.com/logos/1680.jpg,false,46,general,1479,hpstore.hp.co.uk,international
2013-10-14T00:02:00+01:00,46992,Debenhams Ireland,0.46%,4%,http://s.skimresources.com/logos/46992.jpg,false,15,department stores,46909,debenhams.ie,united kingdom
2013-10-14T00:02:00+01:00,50593,K and Co,3.93%,3.93%,http://s.skimresources.com/logos/50593.jpg,false,15,department stores,50970,kandco.com,united kingdom
2013-10-14T00:02:00+01:00,10971,BHS,0.36%,3.75%,http://s.skimresources.com/logos/10971.jpg,false,15,department stores,6127,bhs.co.uk,united kingdom
2013-10-14T00:02:00+01:00,27051,Zavvi,3.23%,3.56%,http://s.skimresources.com/logos/27051.jpg,false,47,"music, mp3 & movies ",24580,zavvi.co.uk,united kingdom
2013-10-14T00:02:00+01:00,10954,Gap,0.24%,3.43%,http://s.skimresources.com/logos/10954.jpg,false,15,department stores,4841,gap.com,united states
2013-10-14T00:02:00+01:00,10670,Sears Canada,1.35%,3.33%,http://s.skimresources.com/logos/10670.jpg,false,15,department stores,4657,sears.ca,canada
2013-10-14T00:02:00+01:00,39149,Cdiscount Performance,1.7%,3.17%,http://s.skimresources.com/logos/39149.jpg,false,15,department stores,38519,cdiscount.com,
